review_id,entity_type,entity_text,start_position,end_position,context
1852,SEAT_MESSAGE,massage,34,41," a technical perspective, the massage {technical_assessment}."
1853,SEAT_MESSAGE,massage function,4,20,The massage function has {technical_spec} that {te
1854,SEAT_MESSAGE,massage function,4,20,The massage function {function} perfectly when res
1855,SEAT_MESSAGE,massage function,14,30,"Actually, the massage function design includes {feature} whi"
1856,SEAT_MESSAGE,seat massage,4,16,The seat massage has {technical_spec} that {te
1857,SEAT_MESSAGE,massage feature,15,30,"{overall}, the massage feature is durable for work"
1858,SEAT_MESSAGE,massage feature,34,49," a technical perspective, the massage feature {technical_assessment}"
1859,SEAT_MESSAGE,vibration,16,25,i {dislike} the vibration because it {issue}
1860,SEAT_MESSAGE,massage feature,13,28,"Overall, the massage feature {malfunction} especially when"
1861,SEAT_MESSAGE,seat massage,14,26,"Honestly, the seat massage doesn't work properly and cre"
1862,SEAT_MESSAGE,massager,4,12,The massager has {technical_spec} that {te
1863,SEAT_MESSAGE,massager,14,22,"Honestly, the massager {function} perfectly when nee"
1864,SEAT_MESSAGE,vibration,34,43," a technical perspective, the vibration {technical_assessment} for su"
1865,SEAT_MESSAGE,seat massage,4,16,The seat massage {function} perfectly when nee
1866,SEAT_MESSAGE,massage function,4,20,The massage function has {technical_spec} that {te
1867,SEAT_MESSAGE,massager,4,12,The massager design includes {feature} whi
1868,SEAT_MESSAGE,massage feature,27,42,"Unlike {alternative}, this massage feature {advantage} really."
1869,SEAT_MESSAGE,massaging,11,20,i love the massaging because it provides excellent
1870,SEAT_MESSAGE,vibrating,4,13,The vibrating operates premium and works fl
1871,SEAT_MESSAGE,seat massage,16,28,I {dislike} the seat massage because it {issue} for sure.
1872,SEAT_MESSAGE,vibration,34,43," a technical perspective, the vibration {technical_assessment}"
1873,SEAT_MESSAGE,seat massage,4,16,The seat massage {malfunction} especially when
1874,SEAT_MESSAGE,vibration,34,43," a technical perspective, the vibration {technical_assessment}"
1875,SEAT_MESSAGE,seat massage,17,29,I appreciate the seat massage because it provides excellent
1876,SEAT_MESSAGE,massage,22,29,"In my experience, the massage is {comparative_adj} than {pr"
1877,SEAT_MESSAGE,massaging,4,13,The massaging has {technical_spec} that {te
1878,SEAT_MESSAGE,massage,4,11,The massage has {technical_spec} that {te
1879,SEAT_MESSAGE,massage,31,38,"ompared to {comparison}, this massage is {comparison_result} for su"
1880,SEAT_MESSAGE,massaging,4,13,The massaging {malfunction} especially when
1881,SEAT_MESSAGE,vibration,27,36,"Unlike {alternative}, this vibration {advantage}"
1882,SEAT_MESSAGE,massage function,34,50," a technical perspective, the massage function {technical_assessment}"
1883,SEAT_MESSAGE,massage,4,11,The massage design includes {feature} whi
1884,SEAT_MESSAGE,seat massage,39,51,"ompared to {comparison}, this seat massage is {comparison_result} in my "
1885,SEAT_MESSAGE,seat massage,28,40,"Overall, unfortunately, the seat massage is {defect} for daily use"
1886,SEAT_MESSAGE,massaging,27,36,"Unlike {alternative}, this massaging {advantage}."
1887,SEAT_MESSAGE,massage,12,19,I enjoy the massage because it provides excellent
1888,SEAT_MESSAGE,massage function,4,20,The massage function is {comparative_adj} than {pr
1889,SEAT_MESSAGE,seat massage,34,46," a technical perspective, the seat massage {technical_assessment}."
1890,SEAT_MESSAGE,seat massage,11,23,I love the seat massage because it provides excellent
1891,SEAT_MESSAGE,massage,14,21,"Actually, the massage {function} perfectly when res"
1892,SEAT_MESSAGE,massager,14,22,"Honestly, the massager has {technical_spec} that {te"
1893,SEAT_MESSAGE,massage function,4,20,The massage function functions comfortable and pro
1894,SEAT_MESSAGE,seat massage,34,46," a technical perspective, the seat massage {technical_assessment}"
1895,SEAT_MESSAGE,vibration,4,13,The vibration and other features work well 
1896,SEAT_MESSAGE,vibrating,4,13,The vibrating works but the seat heating do
1897,SEAT_MESSAGE,massager,4,12,The massager quality is better than the lu
1898,SEAT_MESSAGE,vibrating,4,13,The vibrating quality is better than the le
1899,SEAT_MESSAGE,vibration,4,13,The vibration works but the upholstery does
1900,SEAT_MESSAGE,massage feature,9,24,Both the massage feature and tray table need improveme
1901,SEAT_MESSAGE,massage function,34,50,"ke the broken lumbar pad, the massage function functions properly"
1902,SEAT_MESSAGE,massage,4,11,The massage works but the lumbar pad does
1903,SEAT_MESSAGE,massage function,4,20,The massage function quality is better than the ne
1904,SEAT_MESSAGE,massager,31,39,"nlike the broken leather, the massager functions properly"
1905,SEAT_MESSAGE,massage function,9,25,Both the massage function and recliner need improvement
1906,SEAT_MESSAGE,vibration,4,13,The vibration works but the heated seat doe
1907,SEAT_MESSAGE,massager,4,12,The massager and other features work well 
1908,SEAT_MESSAGE,massaging,4,13,The massaging works but the arm rest doesn'
1909,SEAT_MESSAGE,vibration,35,44,"e the broken heated seat, the vibration functions properly"
1910,SEAT_MESSAGE,vibrating,4,13,The vibrating and other features work well 
1911,SEAT_MESSAGE,massager,32,40,"like the broken headrest, the massager functions properly"
1912,SEAT_MESSAGE,vibrating,4,13,The vibrating and other features work well 
1913,SEAT_MESSAGE,massage,33,40,"ike the broken foot-rest, the massage functions properly"
1914,SEAT_MESSAGE,vibration,4,13,The vibration quality is better than the ar
1915,SEAT_MESSAGE,massaging,4,13,The massaging quality is better than the le
1916,SEAT_MESSAGE,massage function,4,20,The massage function works but the armrests doesn'
1917,SEAT_MESSAGE,massage,9,16,Both the massage and fold down table need impr
1918,SEAT_MESSAGE,seat massage,4,16,The seat massage and other features work well 
1919,SEAT_MESSAGE,massager,9,17,Both the massager and head support need improve
1920,SEAT_MESSAGE,seat massage,9,21,Both the seat massage and recline need improvement
1921,SEAT_MESSAGE,massager,9,17,Both the massager and recline need improvement
1922,SEAT_MESSAGE,massage,9,16,Both the massage and seatback need improvement
1923,SEAT_MESSAGE,seat massage,4,16,The seat massage quality is better than the pa
1924,SEAT_MESSAGE,vibrating,9,18,Both the vibrating and reclining function need i
1925,RECLINER,reclining function,4,22,The reclining function design includes {feature} whi
1926,RECLINER,reclining,22,31,"In my experience, the reclining design includes {feature} whi"
1927,RECLINER,seat angle,19,29,"Unfortunately, the seat angle is {defect} for daily use"
1928,RECLINER,recline,34,41," a technical perspective, the recline {technical_assessment} really"
1929,RECLINER,reclining function,4,22,The reclining function design includes {feature} whi
1930,RECLINER,reclining,13,22,"Overall, the reclining {malfunction} especially when"
1931,RECLINER,reclining,12,21,I think the reclining is {comparative_adj} than {pr
1932,RECLINER,reclined,4,12,The reclined design includes {feature} whi
1933,RECLINER,recline,31,38,"ompared to {comparison}, this recline is {comparison_result}"
1934,RECLINER,recliner,11,19,I love the recliner because it provides excellent
1935,RECLINER,reclining,27,36,"Unlike {alternative}, this reclining {advantage}"
1936,RECLINER,reclining,4,13,The reclining design includes {feature} whi
1937,RECLINER,reclining,27,36,"Unlike {alternative}, this reclining {advantage}"
1938,RECLINER,reclining,31,40,"ompared to {comparison}, this reclining is {comparison_result}"
1939,RECLINER,reclining,22,31,"In my experience, the reclining is {comparative_adj} than {pr"
1940,RECLINER,reclining,4,13,The reclining {function} perfectly when nee
1941,RECLINER,reclining,4,13,The reclining has {technical_spec} that {te
1942,RECLINER,reclining,4,13,The reclining {function} perfectly when res
1943,RECLINER,reclining function,31,49,"ompared to {comparison}, this reclining function is {comparison_result}"
1944,RECLINER,reclining,13,22,"Overall, the reclining {malfunction} especially when"
1945,RECLINER,recline,4,11,The recline design includes {feature} whi
1946,RECLINER,recline,4,11,The recline has {technical_spec} that {te
1947,RECLINER,seat angle,40,50,"ompared to {comparison}, this seat angle is {comparison_result} really"
1948,RECLINER,recliner,4,12,The recliner is {comparative_adj} than {pr
1949,RECLINER,reclinable,37,47,"y, unlike {alternative}, this reclinable {advantage}"
1950,RECLINER,recline,4,11,The recline {function} perfectly when wor
1951,RECLINER,reclining function,49,67,"ompared to {comparison}, this reclining function is {comparison_result}"
1952,RECLINER,reclining function,4,22,The reclining function {malfunction} especially when
1953,RECLINER,reclines,27,35,"Unlike {alternative}, this reclines {advantage}"
1954,RECLINER,recline,4,11,The recline has {technical_spec} that {te
1955,RECLINER,recline,16,23,i {dislike} the recline because it {issue}
1956,RECLINER,reclining function,4,22,the reclining function operates responsive and works
1957,RECLINER,seat angle,37,47,"y, unlike {alternative}, this seat angle {advantage}"
1958,RECLINER,reclines,19,27,"Unfortunately, the reclines is {defect} for daily use for"
1959,RECLINER,seat angle,19,29,"Unfortunately, the seat angle is {defect} for long trips"
1960,RECLINER,recliner,4,12,The recliner {malfunction} especially when
1961,RECLINER,reclinable,15,25,"{overall}, the reclinable is excellent for daily use"
1962,RECLINER,recliner,4,12,The recliner works durable and provides gr
1963,RECLINER,reclining function,27,45,"Unlike {alternative}, this reclining function {advantage} in my opinion."
1964,RECLINER,recliner,44,52," a technical perspective, the recliner {technical_assessment}"
1965,RECLINER,recline,4,11,The recline has {technical_spec} that {te
1966,RECLINER,reclinable,31,41,"ompared to {comparison}, this reclinable is {comparison_result}"
1967,RECLINER,reclining,4,13,The reclining design includes {feature} whi
1968,RECLINER,reclining function,12,30,I think the reclining function performs excellent and works 
1969,RECLINER,reclinable,15,25,"{overall}, the reclinable is comfortable for long trips"
1970,RECLINER,recline,27,34,"Unlike {alternative}, this recline {advantage}"
1971,RECLINER,reclining function,12,30,I enjoy the reclining function because it provides excellent
1972,RECLINER,recline,4,11,the recline design includes {feature} whi
1973,RECLINER,reclining,34,43," a technical perspective, the reclining {technical_assessment}"
1974,RECLINER,reclining,27,36,"Unlike {alternative}, this reclining {advantage}"
1975,RECLINER,recliner,31,39,"ompared to {comparison}, this recliner is {comparison_result}"
1976,RECLINER,reclining function,31,49,"ompared to {comparison}, this reclining function is {comparison_result}"
1977,RECLINER,recliner,27,35,"Unlike {alternative}, this recliner {advantage} in my opinion."
1978,RECLINER,reclinable,14,24,"Actually, the reclinable is {comparative_adj} than {pr"
1979,RECLINER,reclining,16,25,I {dislike} the reclining because it {issue}
1980,RECLINER,recline,4,11,The recline is {comparative_adj} than {pr
1981,RECLINER,reclining,37,46,"y, unlike {alternative}, this reclining {advantage}"
1982,RECLINER,recline,41,48,"ompared to {comparison}, this recline is {comparison_result}"
1983,RECLINER,recliner,27,35,"Unlike {alternative}, this recliner {advantage}"
1984,RECLINER,reclining function,34,52," a technical perspective, the reclining function {technical_assessment}"
1985,RECLINER,recliner,4,12,The recliner works smooth and exceeds expe
1986,RECLINER,recliner,34,42," a technical perspective, the recliner {technical_assessment} really"
1987,RECLINER,reclining,14,23,"Actually, the reclining has {technical_spec} that {te"
1988,RECLINER,seat angle,19,29,"Unfortunately, the seat angle is {defect} for long trips"
1989,RECLINER,recline,31,38,"ompared to {comparison}, this recline is {comparison_result}"
1990,RECLINER,recline,16,23,I {dislike} the recline because it {issue}
1991,RECLINER,reclinable,4,14,The reclinable is {comparative_adj} than {pr
1992,RECLINER,seat angle,4,14,The seat angle is {comparative_adj} than {pr
1993,RECLINER,seat angle,27,37,"Unlike {alternative}, this seat angle {advantage}"
1994,RECLINER,seat angle,39,49,"ompared to {comparison}, this seat angle is {comparison_result}"
1995,RECLINER,recline,14,21,"Honestly, the recline {malfunction} especially when"
1996,RECLINER,reclinable,4,14,The reclinable {malfunction} especially when
1997,RECLINER,recliner,11,19,I love the recliner because it provides excellent
1998,RECLINER,recline,15,22,"{overall}, the recline is durable for long trips rea"
1999,RECLINER,recliner,34,42," a technical perspective, the recliner {technical_assessment}"
2000,RECLINER,recline,4,11,The recline works excellent and works fla
2001,RECLINER,reclines,34,42," a technical perspective, the reclines {technical_assessment}"
2002,RECLINER,reclining function,4,22,The reclining function has {technical_spec} that {te
2003,RECLINER,recliner,4,12,The recliner has {technical_spec} that {te
2004,RECLINER,reclining function,4,22,The reclining function design includes {feature} whi
2005,RECLINER,reclining,22,31,"In my experience, the reclining has {technical_spec} that {te"
2006,RECLINER,recline,4,11,The recline {malfunction} especially when
2007,RECLINER,recliner,25,33,"Honestly, {overall}, the recliner is comfortable for work."
2008,RECLINER,reclinable,11,21,I love the reclinable because it provides excellent
2009,RECLINER,recliner,31,39,"ompared to {comparison}, this recliner is {comparison_result}"
2010,RECLINER,reclinable,12,22,I think the reclinable has {technical_spec} that {te
2011,RECLINER,recline,27,34,"Unlike {alternative}, this recline {advantage} really."
2012,RECLINER,recline,14,21,"Actually, the recline design includes {feature} whi"
2013,RECLINER,reclining function,4,22,the reclining function is {comparative_adj} than {pr
2014,RECLINER,recline,34,41," a technical perspective, the recline {technical_assessment}"
2015,RECLINER,recliner,27,35,"Unlike {alternative}, this recliner {advantage} in my opinion."
2016,RECLINER,reclining,4,13,The reclining design includes {feature} whi
2017,RECLINER,recliner,26,34,"Honestly, i {dislike} the recliner because it {issue} in my opin"
2018,RECLINER,seat angle,19,29,"Unfortunately, the seat angle is {defect} for long trips fo"
2019,RECLINER,recliner,12,20,I think the recliner {malfunction} especially when
2020,RECLINER,reclining,27,36,"Unlike {alternative}, this reclining {advantage}"
2021,RECLINER,seat angle,34,44," a technical perspective, the seat angle {technical_assessment}"
2022,RECLINER,reclining,34,43," a technical perspective, the reclining {technical_assessment}"
2023,RECLINER,reclining,37,46,"y, unlike {alternative}, this reclining {advantage}"
2024,RECLINER,reclines,13,21,"Overall, the reclines design includes {feature} whi"
2025,RECLINER,reclining function,34,52," a technical perspective, the reclining function {technical_assessment} in my "
2026,RECLINER,reclines,27,35,"Unlike {alternative}, this reclines {advantage} really."
2027,RECLINER,reclines,4,12,The reclines has {technical_spec} that {te
2028,RECLINER,recline,4,11,The recline has {technical_spec} that {te
2029,RECLINER,reclining,31,40,"ompared to {comparison}, this reclining is {comparison_result}"
2030,RECLINER,reclining function,17,35,I appreciate the reclining function because it provides excellent
